suhdude,2020-01-27 14:19:23,Steed,"It’s a must if you go, any of the islands would be incredible. It’s like $250-$300/person, so def very special occasion type thing ",1
suhdude,2020-01-27 14:18:53,™️,I wonder if they even considered the risk before taking off or if it just seemed normal ,0
suhdude,2020-01-27 14:18:37,™️,Ohhhhh I hadn’t remembered that but I am now supremely jelly,0
suhdude,2020-01-27 14:18:28,Steed,Thought you were eluding to that lol ,0
suhdude,2020-01-27 14:18:13,Steed,My helicopter ride was through the mountains of Kawaii @™️ ,1
suhdude,2020-01-27 14:17:41,🤬,"I've never seen LA foggier than it was on Sunday. You couldn't see anything, there were no mountains visible anywhere",3
suhdude,2020-01-27 14:16:39,™️,Wait I wasn’t trying to do anything lol,2
suhdude,2020-01-27 14:14:46,Steed,See what you did there haha ,1
suhdude,2020-01-27 14:13:55,™️,Yeah it seems so fun. I always picture it over the mountains in Hawaii or some shit ,1
suhdude,2020-01-27 14:13:29,Steed,I flew in one once and it was magical ,1
suhdude,2020-01-27 14:13:19,Steed,"Gotta fly in a twin engine one, single engine helicopters are inherently dangerous ",1
suhdude,2020-01-27 14:13:19,™️,No celeb death has ever hit this close to home tbh. Def shed tears for the mamba ,4
suhdude,2020-01-27 14:12:43,™️,But before yesterday I had nothing but hype at the potential of flying in a copter one day. Now it terrifies me but I still think I’d do it under the right weather conditions and whatnot ,0
suhdude,2020-01-27 14:12:12,™️,He wasn’t piloting ,2
suhdude,2020-01-27 14:12:03,Steed,It’s crazy how many celebs die piloting their own craft ,0
suhdude,2020-01-27 14:11:43,Steed,You fly your own copter @™️ ?,1
suhdude,2020-01-27 14:09:42,™️,,2
suhdude,2020-01-27 14:08:52,Steed,Too soon?,0
suhdude,2020-01-27 14:06:17,™️,I could die in a helicopter crash,2
suhdude,2020-01-27 14:06:05,™️,I don’t want to lie to you guys,2
suhdude,2020-01-27 14:05:59,™️,Well idk for sure lol,1
